task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic
mbuk1243,egyp1253,0.2522522522522522,0.1336336336336336,arz,0.886900007724762,0.1154
mans1262,egyp1253,0.2252252252252252,0.1365330405244874,arz,1.0,0.3674
mala1479,egyp1253,0.4054054054054054,0.3295248737109202,arz,1.0,0.309
bete1262,egyp1253,0.2162162162162162,0.1091377091377091,arz,1.0,0.1426
limo1248,egyp1253,0.2702702702702703,0.1694307944307944,arz,1.0,0.336
patp1243,egyp1253,0.2342342342342342,0.1036089853294154,arz,1.0,0.445
sgaw1245,egyp1253,0.2792792792792792,0.1563472563472563,arz,1.0,0.263
agar1252,egyp1253,0.2522522522522522,0.1435318451480904,arz,1.0,0.4347
mapu1245,egyp1253,0.2522522522522522,0.1255825072618965,arz,1.0,0.4423
apal1256,egyp1253,0.2363636363636363,0.0917232021709633,arz,1.0,0.4314
taca1256,egyp1253,0.25,0.1366956818569721,arz,1.0,0.408
cavi1250,egyp1253,0.2612612612612612,0.1447291803999121,arz,1.0,0.4045
zara1247,egyp1253,0.2522522522522522,0.1625938607070682,arz,1.0,0.1717
kani1286,egyp1253,0.2545454545454545,0.125408235175677,arz,1.0,0.4341
west2640,egyp1253,0.2432432432432432,0.1091296575167542,arz,1.0,0.4079
cuib1242,egyp1253,0.2252252252252252,0.1150905999640307,arz,1.0,0.3832
binu1244,egyp1253,0.2636363636363636,0.1941362628502317,arz,1.0,0.3616
yess1239,egyp1253,0.2342342342342342,0.0922740922740922,arz,1.0,0.4246
pare1272,egyp1253,0.2522522522522522,0.137046137046137,arz,1.0,0.3833
mich1245,egyp1253,0.2342342342342342,0.1029424324618832,arz,1.0,0.4336
kube1244,egyp1253,0.2702702702702703,0.1534105534105534,arz,1.0,0.4384
rikb1245,egyp1253,0.2612612612612612,0.1412605787605787,arz,1.0,0.3801
kama1370,egyp1253,0.2342342342342342,0.1049135480374869,arz,1.0,0.4343
ikaa1238,egyp1253,0.1981981981981982,0.1018804167940075,arz,1.0,0.1512
kalu1248,egyp1253,0.2636363636363636,0.1451469851941921,arz,1.0,0.4282
nyan1308,egyp1253,0.2792792792792792,0.1822674760727858,arz,1.0,0.2018
hual1241,egyp1253,0.2792792792792792,0.1562160251449753,arz,1.0,0.4205
chiq1250,egyp1253,0.2252252252252252,0.0874008336694903,arz,1.0,0.4226
mach1267,egyp1253,0.2342342342342342,0.1317586494057082,arz,1.0,0.4167
chip1262,egyp1253,0.2162162162162162,0.0971880971880971,arz,1.0,0.4146
dang1274,egyp1253,0.2342342342342342,0.14004004004004,arz,0.9146999716758728,0.1004
siro1249,egyp1253,0.2522522522522522,0.1235521235521235,arz,1.0,0.434
gapa1238,egyp1253,0.2072072072072072,0.1045067694973414,arz,1.0,0.4472
kire1240,egyp1253,0.2363636363636363,0.1182887700534759,arz,1.0,0.4295
zaiw1241,egyp1253,0.2612612612612612,0.149119239195575,arz,1.0,0.2552
ring1244,egyp1253,0.1956521739130435,0.1072250639386189,arz,1.0,0.3872
doro1266,egyp1253,0.2432432432432432,0.1076424017600488,arz,1.0,0.4432
cash1254,egyp1253,0.2314814814814814,0.1029150516795865,arz,1.0,0.4104
urub1250,egyp1253,0.2363636363636363,0.102379014020805,arz,1.0,0.3325
west2644,egyp1253,0.209090909090909,0.1241813113923295,arz,1.0,0.4271
sapo1253,egyp1253,0.2252252252252252,0.101010101010101,arz,1.0,0.4518
ulit1238,egyp1253,0.2342342342342342,0.1267658636079688,arz,1.0,0.3971
cand1248,egyp1253,0.2222222222222222,0.1153170119271814,arz,0.9705,0.4165
cofa1242,egyp1253,0.2252252252252252,0.0874008336694903,arz,0.9705,0.4102
bala1310,egyp1253,0.2522522522522522,0.1232483337746495,arz,1.0,0.3365
kuma1280,egyp1253,0.2342342342342342,0.105175099911942,arz,1.0,0.4323
noon1243,egyp1253,0.2612612612612612,0.1452023452023452,arz,1.0,0.14
xico1235,egyp1253,0.2522522522522522,0.122042991608209,arz,1.0,0.4198
stan1295,egyp1253,0.2882882882882883,0.2287820046840238,arz,1.0,0.1023
mapo1242,egyp1253,0.2522522522522522,0.1429235687300203,arz,1.0,0.4373
amoo1242,egyp1253,0.2342342342342342,0.11533902323376,arz,1.0,0.1317
gira1247,egyp1253,0.2252252252252252,0.0887250887250887,arz,1.0,0.4325
hung1274,egyp1253,0.3513513513513513,0.2848769826319349,arz,1.0,0.0826
sanb1242,egyp1253,0.2432432432432432,0.1419535477506492,arz,1.0,0.3993
toho1245,egyp1253,0.2385321100917431,0.1073934160820291,arz,1.0,0.4182
gela1263,egyp1253,0.1801801801801801,0.1000062131096613,arz,1.0,0.4658
mama1276,egyp1253,0.2342342342342342,0.0915803021066179,arz,1.0,0.3653
chac1249,egyp1253,0.2252252252252252,0.0880579827948249,arz,1.0,0.4141
sanp1260,egyp1253,0.2882882882882883,0.1920234051381592,arz,1.0,0.4279
assa1263,egyp1253,0.2522522522522522,0.1251801801801801,arz,1.0,0.2291
yawe1241,egyp1253,0.2272727272727272,0.1036153209017035,arz,1.0,0.4334
kuot1243,egyp1253,0.2272727272727272,0.0881953867028493,arz,0.9705,0.4422
igna1246,egyp1253,0.2522522522522522,0.1520817004687972,arz,1.0,0.4039
folo1238,egyp1253,0.2293577981651376,0.091743119266055,arz,1.0,0.4324
tzot1259,egyp1253,0.2432432432432432,0.1562812812812812,arz,1.0,0.4178
tojo1241,egyp1253,0.2342342342342342,0.0902235568902235,arz,1.0,0.4166
papa1238,egyp1253,0.2342342342342342,0.1419802155096272,arz,1.0,0.419
tena1240,egyp1253,0.2072072072072072,0.1211505820201472,arz,1.0,0.4128
khar1288,egyp1253,0.2162162162162162,0.0832832832832832,arz,1.0,0.2176
yala1267,egyp1253,0.1891891891891892,0.1220924408470739,arz,1.0,0.4233
tang1347,egyp1253,0.2432432432432432,0.1438554799210536,arz,1.0,0.4831
algo1255,egyp1253,0.2342342342342342,0.0915803021066179,arz,1.0,0.3273
pala1351,egyp1253,0.2252252252252252,0.1144221144221144,arz,1.0,0.4223
cent2150,egyp1253,0.2252252252252252,0.0887250887250887,arz,1.0,0.3878
ixil1251,egyp1253,0.2432432432432432,0.1287315189754214,arz,1.0,0.4163
akan1250,egyp1253,0.2612612612612612,0.1686452807948135,arz,1.0,0.1735
tibe1272,egyp1253,0.1981981981981982,0.1004308656482569,arz,1.0,0.2223
lati1261,egyp1253,0.2702702702702703,0.1783380018674136,arz,1.0,0.0838
russ1263,egyp1253,0.3513513513513513,0.3009894830301513,arz,1.0,0.1665
yate1242,egyp1253,0.2522522522522522,0.1503574226400313,arz,1.0,0.4232
buga1250,egyp1253,0.2385321100917431,0.1075649376456364,arz,1.0,0.4382
maca1260,egyp1253,0.2522522522522522,0.1357617459979664,arz,1.0,0.3986
uman1240,egyp1253,0.2385321100917431,0.1070238495964071,arz,1.0,0.447
dutc1256,egyp1253,0.2342342342342342,0.1395667921329509,arz,1.0,0.1278
cara1272,egyp1253,0.2072072072072072,0.1122676395403668,arz,1.0,0.3924
west2624,egyp1253,0.2612612612612612,0.1401197506460664,arz,1.0,0.4202
salt1242,egyp1253,0.2454545454545454,0.1228985507246376,arz,1.0,0.4328
gwah1244,egyp1253,0.2181818181818181,0.0879492600422832,arz,1.0,0.4351
mako1251,egyp1253,0.2432432432432432,0.1475315698040401,arz,1.0,0.1891
ashe1273,egyp1253,0.2385321100917431,0.1310322483780986,arz,1.0,0.4189
gunw1252,egyp1253,0.2293577981651376,0.1047839853152034,arz,1.0,0.4143
kamu1260,egyp1253,0.2363636363636363,0.1201731601731601,arz,0.9705,0.4289
buru1306,egyp1253,0.2432432432432432,0.1208267090620031,arz,1.0,0.4381
bord1248,egyp1253,0.1981981981981982,0.1064273759925933,arz,1.0,0.3985
amar1274,egyp1253,0.2272727272727272,0.1116883116883116,arz,1.0,0.4127
dita1238,egyp1253,0.2522522522522522,0.1490984071629233,arz,1.0,0.1548
guan1269,egyp1253,0.2429906542056074,0.1365515114700074,arz,1.0,0.3906
auuu1241,egyp1253,0.2252252252252252,0.1116367730540959,arz,1.0,0.4226
tete1251,egyp1253,0.2252252252252252,0.101010101010101,arz,1.0,0.4251
macu1260,egyp1253,0.2072072072072072,0.1122676395403668,arz,1.0,0.3937
zoog1238,egyp1253,0.2162162162162162,0.0978112046814336,arz,1.0,0.4236
kwam1252,egyp1253,0.2252252252252252,0.0880579827948249,arz,1.0,0.4898
caja1238,egyp1253,0.2636363636363636,0.1492685475444096,arz,1.0,0.4235
yomb1244,egyp1253,0.2252252252252252,0.1166361166361166,arz,1.0,0.1772
sanm1289,egyp1253,0.2612612612612612,0.1415058469322035,arz,1.0,0.4195
ucay1237,egyp1253,0.2612612612612612,0.1631467839976489,arz,1.0,0.4148
sanj1284,egyp1253,0.2432432432432432,0.1509741146104782,arz,1.0,0.4244
west2454,egyp1253,0.3153153153153153,0.2215166353097387,arz,1.0,0.1495
arab1268,egyp1253,0.2162162162162162,0.1192497628141192,arz,1.0,0.4088
soli1239,egyp1253,0.2162162162162162,0.1318724489456196,arz,1.0,0.2047
serb1264,egyp1253,0.3063063063063063,0.2495222495222495,arz,1.0,0.069
deny1238,egyp1253,0.2342342342342342,0.1056199780861943,arz,1.0,0.1443
nkon1248,egyp1253,0.2252252252252252,0.1332163332163332,arz,1.0,0.166
cajo1238,egyp1253,0.2162162162162162,0.0839048003227107,arz,1.0,0.4237
hueh1236,egyp1253,0.2342342342342342,0.0922740922740922,arz,1.0,0.4202
keny1279,egyp1253,0.3063063063063063,0.2012955103864195,arz,1.0,0.1453
nort2972,egyp1253,0.2432432432432432,0.1509115995602482,arz,1.0,0.4008
inok1238,egyp1253,0.2385321100917431,0.091879034998301,arz,1.0,0.434
dadi1250,egyp1253,0.2252252252252252,0.0880579827948249,arz,1.0,0.4322
quer1236,egyp1253,0.3063063063063063,0.1885464869335837,arz,1.0,0.4249
imbo1238,egyp1253,0.2342342342342342,0.1057312083075441,arz,1.0,0.4305
czec1258,egyp1253,0.2882882882882883,0.2309199211854079,arz,1.0,0.1013
east2538,egyp1253,0.2522522522522522,0.1315178815178815,arz,1.0,0.4193
ivbi1241,egyp1253,0.2702702702702703,0.1500071500071499,arz,1.0,0.1489
rinc1236,egyp1253,0.2432432432432432,0.1215945111778445,arz,1.0,0.4231
bugh1239,egyp1253,0.2342342342342342,0.1050161174000183,arz,1.0,0.4645
esta1236,egyp1253,0.2162162162162162,0.1354419434914791,arz,1.0,0.4245
bang1348,egyp1253,0.2,0.1088435374149659,arz,1.0,0.1272
kwar1239,egyp1253,0.2522522522522522,0.1250262480525638,arz,1.0,0.4666
huam1248,egyp1253,0.2616822429906542,0.1340542210550706,arz,1.0,0.4217
yami1256,egyp1253,0.2272727272727272,0.0916138125440451,arz,1.0,0.4116
casi1235,egyp1253,0.2432432432432432,0.1459345180275413,arz,1.0,0.3397
epen1239,egyp1253,0.2432432432432432,0.1074143179406337,arz,1.0,0.4048
susu1250,egyp1253,0.2342342342342342,0.14522476440635,arz,1.0,0.2021
taji1245,egyp1253,0.2702702702702703,0.1683170560809268,arz,1.0,0.1415
waff1241,egyp1253,0.2432432432432432,0.1064578825772855,arz,1.0,0.4355
nalc1240,egyp1253,0.2385321100917431,0.1088685015290519,arz,1.0,0.4186
sout2844,egyp1253,0.2072072072072072,0.1043890388152683,arz,1.0,0.1614
domb1246,egyp1253,0.2072072072072072,0.1182241563597495,arz,0.9705,0.2171
lach1249,egyp1253,0.2162162162162162,0.150361179487393,arz,1.0,0.4255
fili1244,egyp1253,0.3243243243243243,0.2620736237757514,arz,1.0,0.3508
abau1245,egyp1253,0.2252252252252252,0.1209852709852709,arz,1.0,0.4215
nort2979,egyp1253,0.2252252252252252,0.101004851004851,arz,1.0,0.4239
kank1243,egyp1253,0.2162162162162162,0.0864864864864865,arz,1.0,0.3353
siyi1240,egyp1253,0.2432432432432432,0.1319445691538714,arz,1.0,0.2403
nort2973,egyp1253,0.2342342342342342,0.1335425918682925,arz,1.0,0.411
bumb1241,egyp1253,0.2432432432432432,0.1065255731922398,arz,1.0,0.4245
moun1252,egyp1253,0.2363636363636363,0.1065404780947302,arz,1.0,0.4413
gheg1238,egyp1253,0.2972972972972973,0.229167597137282,arz,1.0,0.0625
huic1243,egyp1253,0.2792792792792792,0.1846096096096096,arz,1.0,0.4278
yaka1277,egyp1253,0.2612612612612612,0.1718698722223986,arz,1.0,0.3517
miga1241,egyp1253,0.2545454545454545,0.1548118279569892,arz,1.0,0.4386
yopn1238,egyp1253,0.2636363636363636,0.1539745670995671,arz,1.0,0.4359
tsis1238,egyp1253,0.2454545454545454,0.1458519622454049,arz,1.0,0.1423
telu1262,egyp1253,0.2909090909090909,0.1941496302740321,arz,1.0,0.2011
ngin1244,egyp1253,0.2342342342342342,0.1397545721870046,arz,1.0,0.1831
fore1270,egyp1253,0.2252252252252252,0.0874008336694903,arz,1.0,0.4344
maas1239,egyp1253,0.2792792792792792,0.1967408585055643,arz,1.0,0.1678
mati1250,egyp1253,0.2522522522522522,0.1435379995379995,arz,1.0,0.3631
lote1237,egyp1253,0.2342342342342342,0.0895601483836778,arz,1.0,0.4447
sate1243,egyp1253,0.2342342342342342,0.1037296624983192,arz,1.0,0.3646
sout2990,egyp1253,0.2522522522522522,0.1215070031863925,arz,1.0,0.4142
hopi1249,egyp1253,0.2882882882882883,0.1961277436687273,arz,1.0,0.4072
sanm1287,egyp1253,0.2342342342342342,0.1045591045591045,arz,1.0,0.4229
buuu1244,egyp1253,0.2522522522522522,0.138060138060138,arz,1.0,0.1359
mari1428,egyp1253,0.2432432432432432,0.1596141596141596,arz,1.0,0.4329
komb1273,egyp1253,0.2522522522522522,0.1404353662418178,arz,1.0,0.4375
naka1262,egyp1253,0.2545454545454545,0.1287390029325513,arz,1.0,0.4442
orok1269,egyp1253,0.2072072072072072,0.0936033088704844,arz,1.0,0.4425
uspa1245,egyp1253,0.2432432432432432,0.107752432258932,arz,1.0,0.4164
cacu1241,egyp1253,0.2272727272727272,0.135963958522098,arz,1.0,0.3909
ital1282,egyp1253,0.2702702702702703,0.2247964135752914,arz,1.0,0.0859
viet1252,egyp1253,0.3603603603603603,0.3077138913781,arz,1.0,0.2912
kaqc1270,egyp1253,0.2432432432432432,0.1072256958450988,arz,1.0,0.4182
hiri1237,egyp1253,0.2432432432432432,0.1070791221328855,arz,1.0,0.441
yoru1245,egyp1253,0.2342342342342342,0.1568659568659568,arz,1.0,0.1561
chua1250,egyp1253,0.2342342342342342,0.1043868116236537,arz,1.0,0.433
bian1252,egyp1253,0.2432432432432432,0.1065255731922398,arz,1.0,0.4379
kaga1256,egyp1253,0.2432432432432432,0.1201389984506284,arz,1.0,0.3438
hind1269,egyp1253,0.2792792792792792,0.1870357752710694,arz,1.0,0.1808
lugu1238,egyp1253,0.2432432432432432,0.1648157248157248,arz,1.0,0.1707
toll1241,egyp1253,0.2522522522522522,0.1369346090276322,arz,1.0,0.4096
sout2832,egyp1253,0.2792792792792792,0.1875618006765547,arz,1.0,0.1013
maxa1247,egyp1253,0.2272727272727272,0.0902151283830673,arz,1.0,0.3443
carr1249,egyp1253,0.2432432432432432,0.120058491327148,arz,1.0,0.3712
mufi1238,egyp1253,0.2962962962962963,0.2019222716274767,arz,1.0,0.4246
gour1243,egyp1253,0.2522522522522522,0.1235545246739276,arz,1.0,0.1502
nopa1235,egyp1253,0.2252252252252252,0.0861155272919978,arz,1.0,0.427
teri1250,egyp1253,0.2454545454545454,0.1389058759806405,arz,1.0,0.4101
kuni1267,egyp1253,0.25,0.121822272215973,arz,1.0,0.4391
tosk1239,egyp1253,0.3603603603603603,0.2921234357219234,arz,1.0,0.0611
roma1327,egyp1253,0.3873873873873873,0.3207446218543843,arz,1.0,0.0741
yoso1239,egyp1253,0.2612612612612612,0.153668204790156,arz,1.0,0.4262
nort2954,egyp1253,0.25,0.1571241258741258,arz,1.0,0.4065
guer1241,egyp1253,0.2162162162162162,0.1054058985093467,arz,1.0,0.4272
muya1243,egyp1253,0.2612612612612612,0.1514491235421467,arz,0.9146999716758728,0.115
cham1315,egyp1253,0.2432432432432432,0.1197260144628565,arz,1.0,0.3943
soma1255,egyp1253,0.2342342342342342,0.146327468908114,arz,0.920199990272522,0.1322
alba1267,egyp1253,0.3063063063063063,0.2339281903710216,arz,1.0,0.0646
mato1252,egyp1253,0.2432432432432432,0.121070411146747,arz,1.0,0.4363
muyu1244,egyp1253,0.2476190476190476,0.1463305463305463,arz,1.0,0.4523
anga1292,egyp1253,0.2272727272727272,0.1025844846802515,arz,1.0,0.4293
wuvu1239,egyp1253,0.2162162162162162,0.0858262842995667,arz,1.0,0.4218
ubir1237,egyp1253,0.2612612612612612,0.1516943079443079,arz,1.0,0.4461
tuyu1244,egyp1253,0.2072072072072072,0.1282696191554522,arz,1.0,0.3928
sani1270,egyp1253,0.2272727272727272,0.0867453157529493,arz,1.0,0.4245
dedu1240,egyp1253,0.2477064220183486,0.1232918865806323,arz,1.0,0.4385
chum1261,egyp1253,0.2727272727272727,0.186245572609209,arz,1.0,0.165
soch1239,egyp1253,0.2522522522522522,0.1393890740425393,arz,1.0,0.423
luan1263,egyp1253,0.2454545454545454,0.1227979038505354,arz,1.0,0.3954
tenh1241,egyp1253,0.2545454545454545,0.1264853816759975,arz,1.0,0.3848
baka1277,egyp1253,0.2612612612612612,0.1605099143386154,arz,1.0,0.3759
lewo1242,egyp1253,0.2342342342342342,0.1049135480374869,arz,1.0,0.4861
huam1247,egyp1253,0.2363636363636363,0.0967788117394416,arz,1.0,0.4185
bimi1240,egyp1253,0.2162162162162162,0.1123112123112123,arz,1.0,0.425
enga1252,egyp1253,0.2612612612612612,0.1440381558028617,arz,1.0,0.4288
beng1280,egyp1253,0.3333333333333333,0.2631233274090417,arz,1.0,0.2277
high1276,egyp1253,0.2702702702702703,0.1741328552139363,arz,1.0,0.4191
hebr1245,egyp1253,0.3513513513513513,0.2676812985368385,arz,0.640999972820282,0.0158
gali1262,egyp1253,0.2342342342342342,0.1074442863916548,arz,1.0,0.3486
ngab1239,egyp1253,0.2342342342342342,0.1162036951510635,arz,1.0,0.4092
nepa1254,egyp1253,0.3333333333333333,0.2300511328315556,arz,1.0,0.2009
coma1246,egyp1253,0.2432432432432432,0.1345878161529212,arz,1.0,0.4231
guam1248,egyp1253,0.2432432432432432,0.1275004734464194,arz,1.0,0.4056
inga1252,egyp1253,0.2792792792792792,0.1564109915122451,arz,1.0,0.4086
want1252,egyp1253,0.2342342342342342,0.088906424672848,arz,1.0,0.4359
chay1249,egyp1253,0.2522522522522522,0.1228369045162938,arz,1.0,0.4279
nami1258,egyp1253,0.2075471698113207,0.0823599880203653,arz,1.0,0.4431
yatz1235,egyp1253,0.2454545454545454,0.1087319998249223,arz,1.0,0.4235
ship1254,egyp1253,0.2432432432432432,0.1227477477477477,arz,1.0,0.4155
omie1241,egyp1253,0.3423423423423423,0.2395729062395729,arz,1.0,0.4428
atat1238,egyp1253,0.2342342342342342,0.1161859533952557,arz,1.0,0.4263
cebu1242,egyp1253,0.3063063063063063,0.2389466389466389,arz,1.0,0.3598
tabo1241,egyp1253,0.2363636363636363,0.1354619364375462,arz,0.9705,0.4314
icel1247,egyp1253,0.2522522522522522,0.1609019734019734,arz,1.0,0.1987
sant1450,egyp1253,0.2522522522522522,0.1641517678669381,arz,1.0,0.4238
wola1242,egyp1253,0.2342342342342342,0.0915803021066179,arz,1.0,0.1151
twii1234,egyp1253,0.2342342342342342,0.1508798518144312,arz,0.9705,0.1734
mang1404,egyp1253,0.2432432432432432,0.1073406740073406,arz,1.0,0.4373
keng1240,egyp1253,0.2972972972972973,0.1996543212105075,arz,1.0,0.1027
agus1235,egyp1253,0.2612612612612612,0.174025155590373,arz,1.0,0.3631
quio1241,egyp1253,0.2342342342342342,0.1440624297767155,arz,1.0,0.4248
guhu1244,egyp1253,0.2403846153846154,0.1213004167549622,arz,1.0,0.4397
hali1244,egyp1253,0.2363636363636363,0.1322029348604151,arz,1.0,0.4512
mala1464,egyp1253,0.2612612612612612,0.1541781103636774,arz,1.0,0.2087
mwer1248,egyp1253,0.2432432432432432,0.1450283827333007,arz,1.0,0.1836
west2635,egyp1253,0.2342342342342342,0.0895601483836778,arz,1.0,0.4179
plat1254,egyp1253,0.2252252252252252,0.1299565033039385,arz,1.0,0.2304
yalu1240,egyp1253,0.2162162162162162,0.1229449788771822,arz,1.0,0.1961
miah1235,egyp1253,0.2252252252252252,0.0867534200867534,arz,1.0,0.4259
mamm1241,egyp1253,0.2522522522522522,0.123715093629777,arz,1.0,0.4191
marg1254,egyp1253,0.2897196261682243,0.1624142534874085,arz,1.0,0.423
ocot1243,egyp1253,0.2342342342342342,0.1172231054583995,arz,1.0,0.4262
thai1261,egyp1253,0.1801801801801801,0.0771054952295016,arz,1.0,0.2791
kand1303,egyp1253,0.2314814814814814,0.1063603574504737,arz,1.0,0.432
bore1247,egyp1253,0.2522522522522522,0.1246601563395456,arz,1.0,0.4293
bugl1243,egyp1253,0.2293577981651376,0.0890045186909489,arz,1.0,0.4071
jami1235,egyp1253,0.2522522522522522,0.123715093629777,arz,1.0,0.4281
ango1254,egyp1253,0.2432432432432432,0.1213377218178418,arz,1.0,0.4208
bari1286,egyp1253,0.2252252252252252,0.0907884628814861,arz,1.0,0.4396
pogo1243,egyp1253,0.1711711711711711,0.0902524145767389,arz,1.0,0.1778
bena1264,egyp1253,0.1909090909090909,0.0994652406417112,arz,1.0,0.4337
leal1235,egyp1253,0.2792792792792792,0.1591591591591591,arz,1.0,0.4226
west2599,egyp1253,0.2522522522522522,0.1246465063258956,arz,1.0,0.4301
ndyu1242,egyp1253,0.2522522522522522,0.1228275894942561,arz,1.0,0.345
motu1246,egyp1253,0.2342342342342342,0.1258920768663069,arz,1.0,0.4421
ozol1235,egyp1253,0.2432432432432432,0.1191825972313777,arz,1.0,0.4257
east2779,egyp1253,0.2252252252252252,0.126738983881841,arz,0.9705,0.2431
cent2084,egyp1253,0.287037037037037,0.1742891278375149,arz,1.0,0.3367
beli1260,egyp1253,0.2612612612612612,0.1377661194455087,arz,1.0,0.4082
beam1240,egyp1253,0.2342342342342342,0.0895601483836778,arz,1.0,0.4271
obom1235,egyp1253,0.2522522522522522,0.1381875282638641,arz,1.0,0.3636
nort2958,egyp1253,0.2522522522522522,0.1203658620452513,arz,1.0,0.423
pohn1238,egyp1253,0.2432432432432432,0.1222343667196608,arz,1.0,0.4408
ukra1253,egyp1253,0.3153153153153153,0.2840465896490693,arz,1.0,0.0814
dier1241,egyp1253,0.2432432432432432,0.1478005719874707,arz,1.0,0.4422
dogr1252,egyp1253,0.2522522522522522,0.1350412912912912,arz,1.0,0.3403
buna1276,egyp1253,0.2818181818181818,0.1887051532070632,arz,1.0,0.45
sain1246,egyp1253,0.2702702702702703,0.1494886279722345,arz,1.0,0.3453
indo1316,egyp1253,0.3603603603603603,0.2984044907055,arz,1.0,0.3455
waim1255,egyp1253,0.2702702702702703,0.1605970377156818,arz,1.0,0.3933
amat1238,egyp1253,0.2432432432432432,0.1491614742254128,arz,1.0,0.4254
port1283,egyp1253,0.3153153153153153,0.2350644967999164,arz,1.0,0.1354
tekt1235,egyp1253,0.2612612612612612,0.1397761397761397,arz,1.0,0.4187
anka1246,egyp1253,0.2342342342342342,0.088906424672848,arz,1.0,0.4356
chor1273,egyp1253,0.2792792792792792,0.1701976169718105,arz,1.0,0.414
moko1243,egyp1253,0.2162162162162162,0.0851760851760851,arz,1.0,0.1463
taba1268,egyp1253,0.2162162162162162,0.0979290979290979,arz,1.0,0.4233
bara1380,egyp1253,0.2727272727272727,0.1812309736838039,arz,1.0,0.3953
jala1237,egyp1253,0.2612612612612612,0.1753301935494119,arz,1.0,0.4223
tung1290,egyp1253,0.2252252252252252,0.1309549549549549,arz,1.0,0.4388
mask1242,egyp1253,0.2342342342342342,0.1550113762503143,arz,1.0,0.4852
timb1251,egyp1253,0.2363636363636363,0.1066335753898949,arz,1.0,0.4369
tata1258,egyp1253,0.2272727272727272,0.1494912014392534,arz,1.0,0.4274
ewee1241,egyp1253,0.2702702702702703,0.1851421463071948,arz,1.0,0.1667
mats1244,egyp1253,0.2545454545454545,0.1318046042904987,arz,1.0,0.4083
waim1251,egyp1253,0.2432432432432432,0.1091296575167542,arz,1.0,0.4391
kobo1249,egyp1253,0.2363636363636363,0.115023923444976,arz,1.0,0.4302
urii1240,egyp1253,0.2385321100917431,0.0932606746223356,arz,1.0,0.4364
iama1237,egyp1253,0.2242990654205607,0.1369633986456416,arz,1.0,0.4483
make1251,egyp1253,0.2162162162162162,0.1112546369899311,arz,0.9705,0.4461
tlac1235,egyp1253,0.2522522522522522,0.1625857262220898,arz,1.0,0.4205
aman1265,egyp1253,0.2252252252252252,0.1159263869646383,arz,1.0,0.4205
stan1318,egyp1253,0.3693693693693693,0.2770053488138594,arz,0.33329999446868896,0.0529
noga1249,egyp1253,0.2545454545454545,0.1756554178145087,arz,1.0,0.0804
busa1253,egyp1253,0.2882882882882883,0.1913966253835535,arz,1.0,0.1455
espe1235,egyp1253,0.2702702702702703,0.1807514160455336,arz,1.0,0.1262
mara1378,egyp1253,0.2882882882882883,0.1676778819635962,arz,1.0,0.1911
tetu1246,egyp1253,0.2342342342342342,0.1042563989121524,arz,1.0,0.39
west2369,egyp1253,0.3153153153153153,0.2448305667518748,arz,1.0,0.0955
fata1245,egyp1253,0.2612612612612612,0.1565908013276434,arz,1.0,0.4665
kein1239,egyp1253,0.2252252252252252,0.0874008336694903,arz,1.0,0.4326
ilok1237,egyp1253,0.2432432432432432,0.1365130686688294,arz,1.0,0.3377
meng1267,egyp1253,0.2522522522522522,0.1232483337746495,arz,1.0,0.445
kwer1261,egyp1253,0.2972972972972973,0.1995803738923005,arz,1.0,0.1698
boro1279,egyp1253,0.2162162162162162,0.1103903903903903,arz,1.0,0.4385
kuan1248,egyp1253,0.2612612612612612,0.1498069498069497,arz,1.0,0.445
whit1269,egyp1253,0.2342342342342342,0.1043315944079302,arz,1.0,0.4897
auhe1237,egyp1253,0.2818181818181818,0.1927445183542744,arz,1.0,0.4499
fran1266,egyp1253,0.2522522522522522,0.1334699805483063,arz,1.0,0.4177
taga1272,egyp1253,0.2072072072072072,0.1296310503189781,arz,1.0,0.3644
sanm1295,egyp1253,0.2072072072072072,0.1375711375711375,arz,1.0,0.426
naga1394,egyp1253,0.2252252252252252,0.1304020648282943,arz,1.0,0.2374
ayau1235,egyp1253,0.2432432432432432,0.1070791221328855,arz,1.0,0.4224
maiw1251,egyp1253,0.2162162162162162,0.1234253253957687,arz,1.0,0.446
esee1248,egyp1253,0.2522522522522522,0.1249049374049374,arz,1.0,0.4044
oriy1255,egyp1253,0.2612612612612612,0.1090154903104543,arz,1.0,0.2045
chuu1238,egyp1253,0.2432432432432432,0.1342148600213116,arz,1.0,0.4272
tong1325,egyp1253,0.2882882882882883,0.1859035506094329,arz,1.0,0.5084
pitj1243,egyp1253,0.2293577981651376,0.1271982799235902,arz,1.0,0.4275
fasu1242,egyp1253,0.2162162162162162,0.0969254969254969,arz,0.9705,0.4295
saka1283,egyp1253,0.2702702702702703,0.1686244421150458,arz,1.0,0.2381
hame1242,egyp1253,0.2702702702702703,0.157562595062595,arz,1.0,0.1194
tere1279,egyp1253,0.2432432432432432,0.1084358673492799,arz,1.0,0.3892
samb1321,egyp1253,0.2702702702702703,0.173432984227405,arz,1.0,0.431
ozum1235,egyp1253,0.2612612612612612,0.1260770512813253,arz,1.0,0.4225
baro1253,egyp1253,0.2342342342342342,0.1056511056511056,arz,1.0,0.444
alek1238,egyp1253,0.2363636363636363,0.0931129476584022,arz,1.0,0.4333
tami1289,egyp1253,0.3153153153153153,0.251268857471865,arz,1.0,0.2136
